x,y,z,sound_path,class
7.31E+00,5.75E+00,1.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T100000+1000_REC_1857.329_1861.829.wav,unlabelled
7.28E+00,4.71E+00,5.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T100000+1000_REC_5603.904_5608.404.wav,unlabelled
3.78E+00,7.17E+00,6.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T100000+1000_REC_570.035_574.535.wav,unlabelled
8.02E+00,6.20E+00,5.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T100000+1000_REC_611.694_616.194.wav,unlabelled
7.79E+00,4.13E+00,7.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T120000+1000_REC_3682.542_3687.042.wav,unlabelled
5.70E+00,4.73E+00,7.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T120000+1000_REC_4560.692_4565.192.wav,unlabelled
6.32E+00,5.35E+00,3.06E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T120000+1000_REC_5748.001_5752.501.wav,unlabelled
6.12E+00,4.81E+00,7.68E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T120000+1000_REC_6614.382_6618.882.wav,unlabelled
7.35E+00,5.28E+00,2.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T140000+1000_REC_2687.705_2692.205.wav,unlabelled
6.48E+00,5.50E+00,4.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T140000+1000_REC_3546.246_3550.746.wav,unlabelled
8.61E+00,4.94E+00,4.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T140000+1000_REC_5710.024_5714.524.wav,unlabelled
5.88E+00,4.33E+00,5.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20220515T140000+1000_REC_6832.245_6836.745.wav,unlabelled
3.33E+00,1.53E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T000000+1000_REC_2138.172_2142.672.wav,unlabelled
3.49E+00,1.43E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T000000+1000_REC_4362.302_4366.802.wav,unlabelled
4.07E+00,1.86E+00,5.42E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T000000+1000_REC_4786.99_4791.49.wav,unlabelled
4.08E+00,1.99E+00,5.40E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T000000+1000_REC_6798.082_6802.582.wav,unlabelled
3.93E+00,1.83E+00,5.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T020000+1000_REC_1162.884_1167.384.wav,unlabelled
4.04E+00,1.93E+00,5.44E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T020000+1000_REC_1525.231_1529.731.wav,unlabelled
3.34E+00,1.16E+00,5.03E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T020000+1000_REC_3873.94_3878.44.wav,unlabelled
4.02E+00,1.91E+00,5.47E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T020000+1000_REC_4509.694_4514.194.wav,unlabelled
6.74E+00,4.27E+00,5.21E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T040000+1000_REC_3705.452_3709.952.wav,unlabelled
6.84E+00,4.37E+00,5.20E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T040000+1000_REC_3731.925_3736.425.wav,unlabelled
6.32E+00,5.27E+00,2.98E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T040000+1000_REC_5238.683_5243.183.wav,unlabelled
5.93E+00,4.94E+00,7.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T040000+1000_REC_6307.202_6311.702.wav,unlabelled
6.67E+00,4.61E+00,7.91E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T060000+1000_REC_2038.865_2043.365.wav,unlabelled
7.84E+00,4.10E+00,7.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T060000+1000_REC_5270.7_5275.2.wav,unlabelled
5.93E+00,4.07E+00,9.39E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T060000+1000_REC_5843.025_5847.525.wav,unlabelled
7.27E+00,5.09E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T060000+1000_REC_7018.083_7022.583.wav,unlabelled
3.27E+00,6.05E+00,7.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T082006+1000_REC_1693.359_1697.859.wav,unlabelled
5.23E+00,7.07E+00,4.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T082006+1000_REC_2818.604_2823.104.wav,unlabelled
4.90E+00,6.94E+00,5.33E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T082006+1000_REC_4452.52_4457.02.wav,unlabelled
5.04E+00,6.81E+00,5.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T082006+1000_REC_5169.833_5174.333.wav,unlabelled
5.04E+00,6.88E+00,4.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T100000+1000_REC_2891.559_2896.059.wav,unlabelled
2.74E+00,5.81E+00,8.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T100000+1000_REC_5166.75_5171.25.wav,unlabelled
7.47E+00,6.06E+00,1.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T100000+1000_REC_5412.525_5417.025.wav,unlabelled
4.91E+00,6.99E+00,5.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T100000+1000_REC_755.702_760.202.wav,unlabelled
6.50E+00,6.76E+00,2.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T120000+1000_REC_119.284_123.784.wav,unlabelled
3.32E+00,6.86E+00,7.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T120000+1000_REC_4270.574_4275.074.wav,unlabelled
2.75E+00,5.82E+00,8.00E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T120000+1000_REC_4763.25_4767.75.wav,unlabelled
5.52E+00,7.10E+00,3.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T120000+1000_REC_716.099_720.599.wav,unlabelled
4.26E+00,4.40E+00,4.47E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T140000+1000_REC_4140.81_4145.31.wav,unlabelled
3.13E+00,5.71E+00,7.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T140000+1000_REC_4460.627_4465.127.wav,unlabelled
3.21E+00,5.82E+00,7.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T140000+1000_REC_5270.401_5274.901.wav,unlabelled
4.17E+00,4.25E+00,4.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T140000+1000_REC_941.383_945.883.wav,unlabelled
4.11E+00,5.92E+00,6.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T160000+1000_REC_2783.943_2788.443.wav,unlabelled
4.22E+00,6.18E+00,6.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T160000+1000_REC_3362.45_3366.95.wav,unlabelled
4.25E+00,4.39E+00,4.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T160000+1000_REC_405.552_410.052.wav,unlabelled
6.91E+00,4.50E+00,3.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T160000+1000_REC_559.715_564.215.wav,unlabelled
2.15E+00,2.45E+00,5.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T180000+1000_REC_2419.639_2424.139.wav,unlabelled
4.30E+00,4.44E+00,4.56E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T180000+1000_REC_3586.393_3590.893.wav,unlabelled
2.29E+00,2.16E+00,5.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T180000+1000_REC_4937.867_4942.367.wav,unlabelled
2.27E+00,2.27E+00,5.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T180000+1000_REC_6991.064_6995.564.wav,unlabelled
2.20E+00,2.35E+00,5.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T213517+1000_REC_129.155_133.655.wav,unlabelled
1.54E+00,2.97E+00,6.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T213517+1000_REC_598.946_603.446.wav,unlabelled
2.26E+00,2.11E+00,5.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T213517+1000_REC_732.687_737.187.wav,unlabelled
1.94E+00,2.62E+00,6.01E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T213517+1000_REC_942.397_946.897.wav,unlabelled
2.25E+00,2.24E+00,5.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T220000+1000_REC_388.155_392.655.wav,unlabelled
1.59E+00,2.97E+00,6.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T220000+1000_REC_4611.474_4615.974.wav,unlabelled
2.60E+00,1.62E+00,5.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T220000+1000_REC_619.361_623.861.wav,unlabelled
2.75E+00,1.48E+00,5.65E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221122T220000+1000_REC_6587.788_6592.288.wav,unlabelled
2.58E+00,1.67E+00,5.69E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T000000+1000_REC_4448.728_4453.228.wav,unlabelled
2.15E+00,2.43E+00,5.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T000000+1000_REC_4863.548_4868.048.wav,unlabelled
3.75E+00,1.15E+00,5.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T000000+1000_REC_5084.374_5088.874.wav,unlabelled
2.45E+00,1.82E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T000000+1000_REC_6135.879_6140.379.wav,unlabelled
2.20E+00,2.12E+00,5.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T020000+1000_REC_2053.555_2058.055.wav,unlabelled
3.38E+00,1.17E+00,5.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T020000+1000_REC_4139.636_4144.136.wav,unlabelled
3.28E+00,1.16E+00,5.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T020000+1000_REC_4771.069_4775.569.wav,unlabelled
3.36E+00,1.16E+00,5.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T020000+1000_REC_7163.37_7167.87.wav,unlabelled
4.27E+00,4.50E+00,4.54E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T040000+1000_REC_2208.203_2212.703.wav,unlabelled
4.06E+00,1.86E+00,4.77E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T040000+1000_REC_2296.92_2301.42.wav,unlabelled
5.53E+00,6.38E+00,3.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T040000+1000_REC_6421.839_6426.339.wav,unlabelled
3.28E+00,1.11E+00,5.13E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T040000+1000_REC_795.136_799.636.wav,unlabelled
2.95E+00,5.77E+00,7.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T060000+1000_REC_3459.096_3463.596.wav,unlabelled
3.48E+00,7.06E+00,6.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T060000+1000_REC_5212.863_5217.363.wav,unlabelled
2.88E+00,5.71E+00,7.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T060000+1000_REC_6757.849_6762.349.wav,unlabelled
7.00E+00,6.46E+00,1.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T060000+1000_REC_6891.01_6895.51.wav,unlabelled
3.39E+00,7.09E+00,6.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T080000+1000_REC_1782.309_1786.809.wav,unlabelled
7.10E+00,6.54E+00,1.85E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T080000+1000_REC_1998.41_2002.91.wav,unlabelled
3.18E+00,5.93E+00,7.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T080000+1000_REC_3312.651_3317.151.wav,unlabelled
6.40E+00,6.78E+00,2.97E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T080000+1000_REC_4739.956_4744.456.wav,unlabelled
5.01E+00,7.01E+00,4.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T100000+1000_REC_261.507_266.007.wav,unlabelled
5.59E+00,6.99E+00,3.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T100000+1000_REC_3358.259_3362.759.wav,unlabelled
7.09E+00,6.54E+00,1.86E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T100000+1000_REC_567.879_572.379.wav,unlabelled
5.11E+00,7.11E+00,4.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T100000+1000_REC_639.902_644.402.wav,unlabelled
2.85E+00,5.79E+00,7.93E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T120000+1000_REC_1989.906_1994.406.wav,unlabelled
5.69E+00,6.95E+00,3.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T120000+1000_REC_2362.423_2366.923.wav,unlabelled
4.26E+00,6.32E+00,7.41E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T120000+1000_REC_5817.991_5822.491.wav,unlabelled
3.60E+00,6.06E+00,7.14E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T120000+1000_REC_7159.539_7164.039.wav,unlabelled
3.42E+00,5.89E+00,7.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T140000+1000_REC_1164.486_1168.986.wav,unlabelled
7.07E+00,6.57E+00,1.94E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T140000+1000_REC_1313.897_1318.397.wav,unlabelled
2.83E+00,5.79E+00,7.95E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T140000+1000_REC_2298.558_2303.058.wav,unlabelled
4.21E+00,4.32E+00,4.64E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T140000+1000_REC_4505.697_4510.197.wav,unlabelled
3.17E+00,1.32E+00,5.57E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T160000+1000_REC_2138.668_2143.168.wav,unlabelled
3.76E+00,1.46E+00,4.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T160000+1000_REC_2280.478_2284.978.wav,unlabelled
3.19E+00,1.34E+00,5.46E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T160000+1000_REC_6819.515_6824.015.wav,unlabelled
3.33E+00,1.07E+00,5.11E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T160000+1000_REC_7124.58_7129.08.wav,unlabelled
3.27E+00,1.11E+00,5.06E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T180000+1000_REC_1088.039_1092.539.wav,unlabelled
3.59E+00,1.25E+00,4.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T180000+1000_REC_220.554_225.054.wav,unlabelled
3.38E+00,1.09E+00,5.16E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T180000+1000_REC_358.62_363.12.wav,unlabelled
3.74E+00,1.12E+00,5.74E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T180000+1000_REC_4087.831_4092.331.wav,unlabelled
3.89E+00,1.04E+00,5.38E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T200000+1000_REC_148.918_153.418.wav,unlabelled
3.71E+00,1.20E+00,5.43E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T200000+1000_REC_5353.922_5358.422.wav,unlabelled
3.76E+00,1.30E+00,5.16E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T200000+1000_REC_5829.55_5834.05.wav,unlabelled
3.10E+00,1.12E+00,5.68E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T200000+1000_REC_6846.093_6850.593.wav,unlabelled
3.77E+00,1.11E+00,5.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T220000+1000_REC_311.381_315.881.wav,unlabelled
3.73E+00,1.16E+00,5.48E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T220000+1000_REC_3803.638_3808.138.wav,unlabelled
3.63E+00,1.13E+00,5.67E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T220000+1000_REC_4284.846_4289.346.wav,unlabelled
3.35E+00,1.15E+00,5.88E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221123T220000+1000_REC_5284.024_5288.524.wav,unlabelled
2.78E+00,1.49E+00,5.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T000000+1000_REC_4453.052_4457.552.wav,unlabelled
3.70E+00,1.14E+00,5.49E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T000000+1000_REC_4854.179_4858.679.wav,unlabelled
3.73E+00,1.14E+00,5.50E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T000000+1000_REC_5887.419_5891.919.wav,unlabelled
2.87E+00,1.43E+00,5.53E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T000000+1000_REC_5986.148_5990.648.wav,unlabelled
3.36E+00,1.14E+00,5.87E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T020000+1000_REC_2178.72_2183.22.wav,unlabelled
3.68E+00,1.07E+00,5.75E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T020000+1000_REC_3943.639_3948.139.wav,unlabelled
3.44E+00,1.11E+00,5.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T020000+1000_REC_4630.119_4634.619.wav,unlabelled
3.67E+00,1.07E+00,5.75E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T020000+1000_REC_5807.351_5811.851.wav,unlabelled
6.36E+00,3.88E+00,7.51E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T040000+1000_REC_1374.528_1379.028.wav,unlabelled
5.58E+00,4.68E+00,4.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T040000+1000_REC_1613.779_1618.279.wav,unlabelled
3.02E+00,1.09E+00,5.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T040000+1000_REC_2311.131_2315.631.wav,unlabelled
5.43E+00,6.57E+00,3.82E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T040000+1000_REC_6000.233_6004.733.wav,unlabelled
4.16E+00,4.21E+00,4.76E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T060000+1000_REC_2157.947_2162.447.wav,unlabelled
3.68E+00,3.17E+00,5.29E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T060000+1000_REC_2650.526_2655.026.wav,unlabelled
3.75E+00,3.23E+00,5.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T060000+1000_REC_2934.679_2939.179.wav,unlabelled
3.69E+00,3.11E+00,5.32E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T060000+1000_REC_6270.268_6274.768.wav,unlabelled
3.58E+00,2.94E+00,5.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T080000+1000_REC_18.377_22.877.wav,unlabelled
3.79E+00,3.25E+00,5.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T080000+1000_REC_290.126_294.626.wav,unlabelled
4.92E+00,4.40E+00,4.59E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T080000+1000_REC_3078.498_3082.998.wav,unlabelled
5.59E+00,6.67E+00,3.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T080000+1000_REC_7069.912_7074.412.wav,unlabelled
5.64E+00,6.86E+00,3.83E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T100000+1000_REC_2335.739_2340.239.wav,unlabelled
5.53E+00,6.47E+00,3.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T100000+1000_REC_2682.601_2687.101.wav,unlabelled
4.98E+00,6.94E+00,4.90E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T100000+1000_REC_3492.129_3496.629.wav,unlabelled
3.17E+00,6.60E+00,7.73E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T100000+1000_REC_7065.846_7070.346.wav,unlabelled
3.40E+00,6.96E+00,7.22E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T120000+1000_REC_2499.259_2503.759.wav,unlabelled
7.10E+00,6.49E+00,1.89E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T120000+1000_REC_419.667_424.167.wav,unlabelled
2.59E+00,6.84E+00,7.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T120000+1000_REC_4509.214_4513.714.wav,unlabelled
5.19E+00,7.28E+00,4.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T120000+1000_REC_5562.958_5567.458.wav,unlabelled
2.64E+00,6.86E+00,7.92E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T140000+1000_REC_2520.237_2524.737.wav,unlabelled
2.50E+00,6.90E+00,8.00E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T140000+1000_REC_3479.263_3483.763.wav,unlabelled
4.91E+00,7.05E+00,5.30E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T140000+1000_REC_3736.57_3741.07.wav,unlabelled
4.60E+00,4.87E+00,7.58E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T140000+1000_REC_6374.753_6379.253.wav,unlabelled
3.26E+00,5.32E+00,6.99E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T160000+1000_REC_1187.825_1192.325.wav,unlabelled
4.26E+00,4.33E+00,4.63E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T160000+1000_REC_2180.571_2185.071.wav,unlabelled
4.11E+00,2.22E+00,4.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T160000+1000_REC_3024.071_3028.571.wav,unlabelled
4.34E+00,2.06E+00,4.61E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T160000+1000_REC_5008.92_5013.42.wav,unlabelled
3.65E+00,1.13E+00,5.80E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T180000+1000_REC_3977.822_3982.322.wav,unlabelled
3.71E+00,1.11E+00,5.78E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T180000+1000_REC_4057.218_4061.718.wav,unlabelled
3.36E+00,1.23E+00,5.34E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T180000+1000_REC_6858.234_6862.734.wav,unlabelled
2.85E+00,1.68E+00,5.15E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T180000+1000_REC_6911.22_6915.72.wav,unlabelled
3.19E+00,1.33E+00,4.84E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T200000+1000_REC_1387.838_1392.338.wav,unlabelled
3.26E+00,1.33E+00,5.25E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T200000+1000_REC_245.855_250.355.wav,unlabelled
2.76E+00,1.59E+00,5.31E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T200000+1000_REC_4749.538_4754.038.wav,unlabelled
2.78E+00,1.54E+00,5.36E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T200000+1000_REC_6689.144_6693.644.wav,unlabelled
2.21E+00,2.38E+00,5.81E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T220000+1000_REC_1538.443_1542.943.wav,unlabelled
2.78E+00,1.46E+00,5.52E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T220000+1000_REC_2206.938_2211.438.wav,unlabelled
3.07E+00,1.14E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T220000+1000_REC_4338.725_4343.225.wav,unlabelled
3.14E+00,1.10E+00,5.72E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221124T220000+1000_REC_6190.623_6195.123.wav,unlabelled
3.10E+00,1.11E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T000000+1000_REC_3849.738_3854.238.wav,unlabelled
3.78E+00,1.08E+00,5.45E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T000000+1000_REC_6017.422_6021.922.wav,unlabelled
3.74E+00,1.11E+00,5.71E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T000000+1000_REC_6530.546_6535.046.wav,unlabelled
3.69E+00,1.07E+00,5.60E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T000000+1000_REC_6959.544_6964.044.wav,unlabelled
3.99E+00,1.15E+00,5.17E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T020000+1000_REC_1661.324_1665.824.wav,unlabelled
3.08E+00,1.13E+00,5.70E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T020000+1000_REC_2079.559_2084.059.wav,unlabelled
3.86E+00,1.11E+00,5.24E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T020000+1000_REC_2971.06_2975.56.wav,unlabelled
3.67E+00,1.08E+00,5.66E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T020000+1000_REC_6626.177_6630.677.wav,unlabelled
3.98E+00,4.55E+00,4.79E+00,D:\PhD-data\tarcutta-unlabelled\Tarcutta_WetB_20221125T040000+1000_REC_1756.712_1761.212.wav,unlabelled
